Feature_name,Feature_name_2,MODULE,SUBMODULE,COMPARTMENT,CHANNEL1,CHANNEL2,Channels_alphab,MOD-CHAN-COM_100cat,CHAN-MOD-SUB-COM_839cat,CHAN-MOD-SUB_280cat,CHAN-MOD-COM_100cat,CHAN-MOD_34cat,CHAN-MOD_biorelevant_38cat,color
Correlation_K_illumPHAandWGA_illumHOECHST_cells,cells_correlation_k_agp_dna,Correlation,K,cells,PHAandWGA,HOECHST,HOECHST-PHAandWGA,Correlation_HOECHST-PHAandWGA_cells,HOECHST-PHAandWGA_Correlation_K_cells,HOECHST-PHAandWGA_Correlation_K,HOECHST-PHAandWGA_Correlation_cells,HOECHST-PHAandWGA_Correlation,Correlation_HOECHST-PHAandWGA,blue
Correlation_Manders_illumHOECHST_illumPHAandWGA_cells,cells_correlation_manders_dna_agp,Correlation,Manders,cells,HOECHST,PHAandWGA,HOECHST-PHAandWGA,Correlation_HOECHST-PHAandWGA_cells,HOECHST-PHAandWGA_Correlation_Manders_cells,HOECHST-PHAandWGA_Correlation_Manders,HOECHST-PHAandWGA_Correlation_cells,HOECHST-PHAandWGA_Correlation,Correlation_HOECHST-PHAandWGA,blue
Correlation_Manders_illumPHAandWGA_illumHOECHST_cells,cells_correlation_manders_agp_dna,Correlation,Manders,cells,PHAandWGA,HOECHST,HOECHST-PHAandWGA,Correlation_HOECHST-PHAandWGA_cells,HOECHST-PHAandWGA_Correlation_Manders_cells,HOECHST-PHAandWGA_Correlation_Manders,HOECHST-PHAandWGA_Correlation_cells,HOECHST-PHAandWGA_Correlation,Correlation_HOECHST-PHAandWGA,blue
Correlation_Overlap_illumHOECHST_illumPHAandWGA_cells,cells_correlation_overlap_dna_agp,Correlation,Overlap,cells,HOECHST,PHAandWGA,HOECHST-PHAandWGA,Correlation_HOECHST-PHAandWGA_cells,HOECHST-PHAandWGA_Correlation_Overlap_cells,HOECHST-PHAandWGA_Correlation_Overlap,HOECHST-PHAandWGA_Correlation_cells,HOECHST-PHAandWGA_Correlation,Correlation_HOECHST-PHAandWGA,blue
Correlation_RWC_illumHOECHST_illumPHAandWGA_cells,cells_correlation_rwc_dna_agp,Correlation,RWC,cells,HOECHST,PHAandWGA,HOECHST-PHAandWGA,Correlation_HOECHST-PHAandWGA_cells,HOECHST-PHAandWGA_Correlation_RWC_cells,HOECHST-PHAandWGA_Correlation_RWC,HOECHST-PHAandWGA_Correlation_cells,HOECHST-PHAandWGA_Correlation,Correlation_HOECHST-PHAandWGA,blue
Correlation_RWC_illumPHAandWGA_illumHOECHST_cells,cells_correlation_rwc_agp_dna,Correlation,RWC,cells,PHAandWGA,HOECHST,HOECHST-PHAandWGA,Correlation_HOECHST-PHAandWGA_cells,HOECHST-PHAandWGA_Correlation_RWC_cells,HOECHST-PHAandWGA_Correlation_RWC,HOECHST-PHAandWGA_Correlation_cells,HOECHST-PHAandWGA_Correlation,Correlation_HOECHST-PHAandWGA,blue
Correlation_Correlation_illumHOECHST_illumPHAandWGA_cytoplasm,cytoplasm_correlation_correlation_dna_agp,Correlation,Correlation,cytoplasm,HOECHST,PHAandWGA,HOECHST-PHAandWGA,Correlation_HOECHST-PHAandWGA_cytoplasm,HOECHST-PHAandWGA_Correlation_Correlation_cytoplasm,HOECHST-PHAandWGA_Correlation_Correlation,HOECHST-PHAandWGA_Correlation_cytoplasm,HOECHST-PHAandWGA_Correlation,Correlation_HOECHST-PHAandWGA,blue
Correlation_Costes_illumHOECHST_illumPHAandWGA_cytoplasm,cytoplasm_correlation_costes_dna_agp,Correlation,Costes,cytoplasm,HOECHST,PHAandWGA,HOECHST-PHAandWGA,Correlation_HOECHST-PHAandWGA_cytoplasm,HOECHST-PHAandWGA_Correlation_Costes_cytoplasm,HOECHST-PHAandWGA_Correlation_Costes,HOECHST-PHAandWGA_Correlation_cytoplasm,HOECHST-PHAandWGA_Correlation,Correlation_HOECHST-PHAandWGA,blue
Correlation_Costes_illumPHAandWGA_illumHOECHST_cytoplasm,cytoplasm_correlation_costes_agp_dna,Correlation,Costes,cytoplasm,PHAandWGA,HOECHST,HOECHST-PHAandWGA,Correlation_HOECHST-PHAandWGA_cytoplasm,HOECHST-PHAandWGA_Correlation_Costes_cytoplasm,HOECHST-PHAandWGA_Correlation_Costes,HOECHST-PHAandWGA_Correlation_cytoplasm,HOECHST-PHAandWGA_Correlation,Correlation_HOECHST-PHAandWGA,blue
Correlation_K_illumHOECHST_illumPHAandWGA_cytoplasm,cytoplasm_correlation_k_dna_agp,Correlation,K,cytoplasm,HOECHST,PHAandWGA,HOECHST-PHAandWGA,Correlation_HOECHST-PHAandWGA_cytoplasm,HOECHST-PHAandWGA_Correlation_K_cytoplasm,HOECHST-PHAandWGA_Correlation_K,HOECHST-PHAandWGA_Correlation_cytoplasm,HOECHST-PHAandWGA_Correlation,Correlation_HOECHST-PHAandWGA,blue
Correlation_K_illumPHAandWGA_illumHOECHST_cytoplasm,cytoplasm_correlation_k_agp_dna,Correlation,K,cytoplasm,PHAandWGA,HOECHST,HOECHST-PHAandWGA,Correlation_HOECHST-PHAandWGA_cytoplasm,HOECHST-PHAandWGA_Correlation_K_cytoplasm,HOECHST-PHAandWGA_Correlation_K,HOECHST-PHAandWGA_Correlation_cytoplasm,HOECHST-PHAandWGA_Correlation,Correlation_HOECHST-PHAandWGA,blue
Correlation_Manders_illumHOECHST_illumPHAandWGA_cytoplasm,cytoplasm_correlation_manders_dna_agp,Correlation,Manders,cytoplasm,HOECHST,PHAandWGA,HOECHST-PHAandWGA,Correlation_HOECHST-PHAandWGA_cytoplasm,HOECHST-PHAandWGA_Correlation_Manders_cytoplasm,HOECHST-PHAandWGA_Correlation_Manders,HOECHST-PHAandWGA_Correlation_cytoplasm,HOECHST-PHAandWGA_Correlation,Correlation_HOECHST-PHAandWGA,blue
Correlation_Manders_illumPHAandWGA_illumHOECHST_cytoplasm,cytoplasm_correlation_manders_agp_dna,Correlation,Manders,cytoplasm,PHAandWGA,HOECHST,HOECHST-PHAandWGA,Correlation_HOECHST-PHAandWGA_cytoplasm,HOECHST-PHAandWGA_Correlation_Manders_cytoplasm,HOECHST-PHAandWGA_Correlation_Manders,HOECHST-PHAandWGA_Correlation_cytoplasm,HOECHST-PHAandWGA_Correlation,Correlation_HOECHST-PHAandWGA,blue
Correlation_Overlap_illumHOECHST_illumPHAandWGA_cytoplasm,cytoplasm_correlation_overlap_dna_agp,Correlation,Overlap,cytoplasm,HOECHST,PHAandWGA,HOECHST-PHAandWGA,Correlation_HOECHST-PHAandWGA_cytoplasm,HOECHST-PHAandWGA_Correlation_Overlap_cytoplasm,HOECHST-PHAandWGA_Correlation_Overlap,HOECHST-PHAandWGA_Correlation_cytoplasm,HOECHST-PHAandWGA_Correlation,Correlation_HOECHST-PHAandWGA,blue
Correlation_RWC_illumHOECHST_illumPHAandWGA_cytoplasm,cytoplasm_correlation_rwc_dna_agp,Correlation,RWC,cytoplasm,HOECHST,PHAandWGA,HOECHST-PHAandWGA,Correlation_HOECHST-PHAandWGA_cytoplasm,HOECHST-PHAandWGA_Correlation_RWC_cytoplasm,HOECHST-PHAandWGA_Correlation_RWC,HOECHST-PHAandWGA_Correlation_cytoplasm,HOECHST-PHAandWGA_Correlation,Correlation_HOECHST-PHAandWGA,blue
Correlation_RWC_illumPHAandWGA_illumHOECHST_cytoplasm,cytoplasm_correlation_rwc_agp_dna,Correlation,RWC,cytoplasm,PHAandWGA,HOECHST,HOECHST-PHAandWGA,Correlation_HOECHST-PHAandWGA_cytoplasm,HOECHST-PHAandWGA_Correlation_RWC_cytoplasm,HOECHST-PHAandWGA_Correlation_RWC,HOECHST-PHAandWGA_Correlation_cytoplasm,HOECHST-PHAandWGA_Correlation,Correlation_HOECHST-PHAandWGA,blue
Correlation_Correlation_illumHOECHST_illumPHAandWGA_nuclei,nuclei_correlation_correlation_dna_agp,Correlation,Correlation,nuclei,HOECHST,PHAandWGA,HOECHST-PHAandWGA,Correlation_HOECHST-PHAandWGA_nuclei,HOECHST-PHAandWGA_Correlation_Correlation_nuclei,HOECHST-PHAandWGA_Correlation_Correlation,HOECHST-PHAandWGA_Correlation_nuclei,HOECHST-PHAandWGA_Correlation,Correlation_HOECHST-PHAandWGA,blue
Correlation_Costes_illumHOECHST_illumPHAandWGA_nuclei,nuclei_correlation_costes_dna_agp,Correlation,Costes,nuclei,HOECHST,PHAandWGA,HOECHST-PHAandWGA,Correlation_HOECHST-PHAandWGA_nuclei,HOECHST-PHAandWGA_Correlation_Costes_nuclei,HOECHST-PHAandWGA_Correlation_Costes,HOECHST-PHAandWGA_Correlation_nuclei,HOECHST-PHAandWGA_Correlation,Correlation_HOECHST-PHAandWGA,blue
Correlation_Costes_illumPHAandWGA_illumHOECHST_nuclei,nuclei_correlation_costes_agp_dna,Correlation,Costes,nuclei,PHAandWGA,HOECHST,HOECHST-PHAandWGA,Correlation_HOECHST-PHAandWGA_nuclei,HOECHST-PHAandWGA_Correlation_Costes_nuclei,HOECHST-PHAandWGA_Correlation_Costes,HOECHST-PHAandWGA_Correlation_nuclei,HOECHST-PHAandWGA_Correlation,Correlation_HOECHST-PHAandWGA,blue
Correlation_K_illumHOECHST_illumPHAandWGA_nuclei,nuclei_correlation_k_dna_agp,Correlation,K,nuclei,HOECHST,PHAandWGA,HOECHST-PHAandWGA,Correlation_HOECHST-PHAandWGA_nuclei,HOECHST-PHAandWGA_Correlation_K_nuclei,HOECHST-PHAandWGA_Correlation_K,HOECHST-PHAandWGA_Correlation_nuclei,HOECHST-PHAandWGA_Correlation,Correlation_HOECHST-PHAandWGA,blue
Correlation_K_illumPHAandWGA_illumHOECHST_nuclei,nuclei_correlation_k_agp_dna,Correlation,K,nuclei,PHAandWGA,HOECHST,HOECHST-PHAandWGA,Correlation_HOECHST-PHAandWGA_nuclei,HOECHST-PHAandWGA_Correlation_K_nuclei,HOECHST-PHAandWGA_Correlation_K,HOECHST-PHAandWGA_Correlation_nuclei,HOECHST-PHAandWGA_Correlation,Correlation_HOECHST-PHAandWGA,blue
Correlation_Overlap_illumHOECHST_illumPHAandWGA_nuclei,nuclei_correlation_overlap_dna_agp,Correlation,Overlap,nuclei,HOECHST,PHAandWGA,HOECHST-PHAandWGA,Correlation_HOECHST-PHAandWGA_nuclei,HOECHST-PHAandWGA_Correlation_Overlap_nuclei,HOECHST-PHAandWGA_Correlation_Overlap,HOECHST-PHAandWGA_Correlation_nuclei,HOECHST-PHAandWGA_Correlation,Correlation_HOECHST-PHAandWGA,blue
Correlation_Correlation_illumHOECHST_illumSYTO_cells,cells_correlation_correlation_dna_rna,Correlation,Correlation,cells,HOECHST,SYTO,HOECHST-SYTO,Correlation_HOECHST-SYTO_cells,HOECHST-SYTO_Correlation_Correlation_cells,HOECHST-SYTO_Correlation_Correlation,HOECHST-SYTO_Correlation_cells,HOECHST-SYTO_Correlation,Correlation_HOECHST-SYTO,blue
Correlation_Costes_illumHOECHST_illumSYTO_cells,cells_correlation_costes_dna_rna,Correlation,Costes,cells,HOECHST,SYTO,HOECHST-SYTO,Correlation_HOECHST-SYTO_cells,HOECHST-SYTO_Correlation_Costes_cells,HOECHST-SYTO_Correlation_Costes,HOECHST-SYTO_Correlation_cells,HOECHST-SYTO_Correlation,Correlation_HOECHST-SYTO,blue
Correlation_Costes_illumSYTO_illumHOECHST_cells,cells_correlation_costes_rna_dna,Correlation,Costes,cells,SYTO,HOECHST,HOECHST-SYTO,Correlation_HOECHST-SYTO_cells,HOECHST-SYTO_Correlation_Costes_cells,HOECHST-SYTO_Correlation_Costes,HOECHST-SYTO_Correlation_cells,HOECHST-SYTO_Correlation,Correlation_HOECHST-SYTO,blue
Correlation_K_illumHOECHST_illumSYTO_cells,cells_correlation_k_dna_rna,Correlation,K,cells,HOECHST,SYTO,HOECHST-SYTO,Correlation_HOECHST-SYTO_cells,HOECHST-SYTO_Correlation_K_cells,HOECHST-SYTO_Correlation_K,HOECHST-SYTO_Correlation_cells,HOECHST-SYTO_Correlation,Correlation_HOECHST-SYTO,blue
Correlation_K_illumSYTO_illumHOECHST_cells,cells_correlation_k_rna_dna,Correlation,K,cells,SYTO,HOECHST,HOECHST-SYTO,Correlation_HOECHST-SYTO_cells,HOECHST-SYTO_Correlation_K_cells,HOECHST-SYTO_Correlation_K,HOECHST-SYTO_Correlation_cells,HOECHST-SYTO_Correlation,Correlation_HOECHST-SYTO,blue
Correlation_Manders_illumHOECHST_illumSYTO_cells,cells_correlation_manders_dna_rna,Correlation,Manders,cells,HOECHST,SYTO,HOECHST-SYTO,Correlation_HOECHST-SYTO_cells,HOECHST-SYTO_Correlation_Manders_cells,HOECHST-SYTO_Correlation_Manders,HOECHST-SYTO_Correlation_cells,HOECHST-SYTO_Correlation,Correlation_HOECHST-SYTO,blue
Correlation_Manders_illumSYTO_illumHOECHST_cells,cells_correlation_manders_rna_dna,Correlation,Manders,cells,SYTO,HOECHST,HOECHST-SYTO,Correlation_HOECHST-SYTO_cells,HOECHST-SYTO_Correlation_Manders_cells,HOECHST-SYTO_Correlation_Manders,HOECHST-SYTO_Correlation_cells,HOECHST-SYTO_Correlation,Correlation_HOECHST-SYTO,blue
Correlation_Overlap_illumHOECHST_illumSYTO_cells,cells_correlation_overlap_dna_rna,Correlation,Overlap,cells,HOECHST,SYTO,HOECHST-SYTO,Correlation_HOECHST-SYTO_cells,HOECHST-SYTO_Correlation_Overlap_cells,HOECHST-SYTO_Correlation_Overlap,HOECHST-SYTO_Correlation_cells,HOECHST-SYTO_Correlation,Correlation_HOECHST-SYTO,blue
Correlation_RWC_illumHOECHST_illumSYTO_cells,cells_correlation_rwc_dna_rna,Correlation,RWC,cells,HOECHST,SYTO,HOECHST-SYTO,Correlation_HOECHST-SYTO_cells,HOECHST-SYTO_Correlation_RWC_cells,HOECHST-SYTO_Correlation_RWC,HOECHST-SYTO_Correlation_cells,HOECHST-SYTO_Correlation,Correlation_HOECHST-SYTO,blue
Correlation_RWC_illumSYTO_illumHOECHST_cells,cells_correlation_rwc_rna_dna,Correlation,RWC,cells,SYTO,HOECHST,HOECHST-SYTO,Correlation_HOECHST-SYTO_cells,HOECHST-SYTO_Correlation_RWC_cells,HOECHST-SYTO_Correlation_RWC,HOECHST-SYTO_Correlation_cells,HOECHST-SYTO_Correlation,Correlation_HOECHST-SYTO,blue
Correlation_Correlation_illumHOECHST_illumSYTO_cytoplasm,cytoplasm_correlation_correlation_dna_rna,Correlation,Correlation,cytoplasm,HOECHST,SYTO,HOECHST-SYTO,Correlation_HOECHST-SYTO_cytoplasm,HOECHST-SYTO_Correlation_Correlation_cytoplasm,HOECHST-SYTO_Correlation_Correlation,HOECHST-SYTO_Correlation_cytoplasm,HOECHST-SYTO_Correlation,Correlation_HOECHST-SYTO,blue
Correlation_Costes_illumHOECHST_illumSYTO_cytoplasm,cytoplasm_correlation_costes_dna_rna,Correlation,Costes,cytoplasm,HOECHST,SYTO,HOECHST-SYTO,Correlation_HOECHST-SYTO_cytoplasm,HOECHST-SYTO_Correlation_Costes_cytoplasm,HOECHST-SYTO_Correlation_Costes,HOECHST-SYTO_Correlation_cytoplasm,HOECHST-SYTO_Correlation,Correlation_HOECHST-SYTO,blue
Correlation_Costes_illumSYTO_illumHOECHST_cytoplasm,cytoplasm_correlation_costes_rna_dna,Correlation,Costes,cytoplasm,SYTO,HOECHST,HOECHST-SYTO,Correlation_HOECHST-SYTO_cytoplasm,HOECHST-SYTO_Correlation_Costes_cytoplasm,HOECHST-SYTO_Correlation_Costes,HOECHST-SYTO_Correlation_cytoplasm,HOECHST-SYTO_Correlation,Correlation_HOECHST-SYTO,blue
Correlation_K_illumHOECHST_illumSYTO_cytoplasm,cytoplasm_correlation_k_dna_rna,Correlation,K,cytoplasm,HOECHST,SYTO,HOECHST-SYTO,Correlation_HOECHST-SYTO_cytoplasm,HOECHST-SYTO_Correlation_K_cytoplasm,HOECHST-SYTO_Correlation_K,HOECHST-SYTO_Correlation_cytoplasm,HOECHST-SYTO_Correlation,Correlation_HOECHST-SYTO,blue
Correlation_K_illumSYTO_illumHOECHST_cytoplasm,cytoplasm_correlation_k_rna_dna,Correlation,K,cytoplasm,SYTO,HOECHST,HOECHST-SYTO,Correlation_HOECHST-SYTO_cytoplasm,HOECHST-SYTO_Correlation_K_cytoplasm,HOECHST-SYTO_Correlation_K,HOECHST-SYTO_Correlation_cytoplasm,HOECHST-SYTO_Correlation,Correlation_HOECHST-SYTO,blue
Correlation_Manders_illumHOECHST_illumSYTO_cytoplasm,cytoplasm_correlation_manders_dna_rna,Correlation,Manders,cytoplasm,HOECHST,SYTO,HOECHST-SYTO,Correlation_HOECHST-SYTO_cytoplasm,HOECHST-SYTO_Correlation_Manders_cytoplasm,HOECHST-SYTO_Correlation_Manders,HOECHST-SYTO_Correlation_cytoplasm,HOECHST-SYTO_Correlation,Correlation_HOECHST-SYTO,blue
Correlation_Manders_illumSYTO_illumHOECHST_cytoplasm,cytoplasm_correlation_manders_rna_dna,Correlation,Manders,cytoplasm,SYTO,HOECHST,HOECHST-SYTO,Correlation_HOECHST-SYTO_cytoplasm,HOECHST-SYTO_Correlation_Manders_cytoplasm,HOECHST-SYTO_Correlation_Manders,HOECHST-SYTO_Correlation_cytoplasm,HOECHST-SYTO_Correlation,Correlation_HOECHST-SYTO,blue
Correlation_Overlap_illumHOECHST_illumSYTO_cytoplasm,cytoplasm_correlation_overlap_dna_rna,Correlation,Overlap,cytoplasm,HOECHST,SYTO,HOECHST-SYTO,Correlation_HOECHST-SYTO_cytoplasm,HOECHST-SYTO_Correlation_Overlap_cytoplasm,HOECHST-SYTO_Correlation_Overlap,HOECHST-SYTO_Correlation_cytoplasm,HOECHST-SYTO_Correlation,Correlation_HOECHST-SYTO,blue
Correlation_RWC_illumHOECHST_illumSYTO_cytoplasm,cytoplasm_correlation_rwc_dna_rna,Correlation,RWC,cytoplasm,HOECHST,SYTO,HOECHST-SYTO,Correlation_HOECHST-SYTO_cytoplasm,HOECHST-SYTO_Correlation_RWC_cytoplasm,HOECHST-SYTO_Correlation_RWC,HOECHST-SYTO_Correlation_cytoplasm,HOECHST-SYTO_Correlation,Correlation_HOECHST-SYTO,blue
Correlation_RWC_illumSYTO_illumHOECHST_cytoplasm,cytoplasm_correlation_rwc_rna_dna,Correlation,RWC,cytoplasm,SYTO,HOECHST,HOECHST-SYTO,Correlation_HOECHST-SYTO_cytoplasm,HOECHST-SYTO_Correlation_RWC_cytoplasm,HOECHST-SYTO_Correlation_RWC,HOECHST-SYTO_Correlation_cytoplasm,HOECHST-SYTO_Correlation,Correlation_HOECHST-SYTO,blue
Correlation_Correlation_illumHOECHST_illumSYTO_nuclei,nuclei_correlation_correlation_dna_rna,Correlation,Correlation,nuclei,HOECHST,SYTO,HOECHST-SYTO,Correlation_HOECHST-SYTO_nuclei,HOECHST-SYTO_Correlation_Correlation_nuclei,HOECHST-SYTO_Correlation_Correlation,HOECHST-SYTO_Correlation_nuclei,HOECHST-SYTO_Correlation,Correlation_HOECHST-SYTO,blue
Correlation_Costes_illumHOECHST_illumSYTO_nuclei,nuclei_correlation_costes_dna_rna,Correlation,Costes,nuclei,HOECHST,SYTO,HOECHST-SYTO,Correlation_HOECHST-SYTO_nuclei,HOECHST-SYTO_Correlation_Costes_nuclei,HOECHST-SYTO_Correlation_Costes,HOECHST-SYTO_Correlation_nuclei,HOECHST-SYTO_Correlation,Correlation_HOECHST-SYTO,blue
Correlation_Costes_illumSYTO_illumHOECHST_nuclei,nuclei_correlation_costes_rna_dna,Correlation,Costes,nuclei,SYTO,HOECHST,HOECHST-SYTO,Correlation_HOECHST-SYTO_nuclei,HOECHST-SYTO_Correlation_Costes_nuclei,HOECHST-SYTO_Correlation_Costes,HOECHST-SYTO_Correlation_nuclei,HOECHST-SYTO_Correlation,Correlation_HOECHST-SYTO,blue
Correlation_K_illumHOECHST_illumSYTO_nuclei,nuclei_correlation_k_dna_rna,Correlation,K,nuclei,HOECHST,SYTO,HOECHST-SYTO,Correlation_HOECHST-SYTO_nuclei,HOECHST-SYTO_Correlation_K_nuclei,HOECHST-SYTO_Correlation_K,HOECHST-SYTO_Correlation_nuclei,HOECHST-SYTO_Correlation,Correlation_HOECHST-SYTO,blue
Correlation_K_illumSYTO_illumHOECHST_nuclei,nuclei_correlation_k_rna_dna,Correlation,K,nuclei,SYTO,HOECHST,HOECHST-SYTO,Correlation_HOECHST-SYTO_nuclei,HOECHST-SYTO_Correlation_K_nuclei,HOECHST-SYTO_Correlation_K,HOECHST-SYTO_Correlation_nuclei,HOECHST-SYTO_Correlation,Correlation_HOECHST-SYTO,blue
Correlation_Overlap_illumHOECHST_illumSYTO_nuclei,nuclei_correlation_overlap_dna_rna,Correlation,Overlap,nuclei,HOECHST,SYTO,HOECHST-SYTO,Correlation_HOECHST-SYTO_nuclei,HOECHST-SYTO_Correlation_Overlap_nuclei,HOECHST-SYTO_Correlation_Overlap,HOECHST-SYTO_Correlation_nuclei,HOECHST-SYTO_Correlation,Correlation_HOECHST-SYTO,blue
Correlation_Correlation_illumMITO_illumPHAandWGA_cells,cells_correlation_correlation_mito_agp,Correlation,Correlation,cells,MITO,PHAandWGA,MITO-PHAandWGA,Correlation_MITO-PHAandWGA_cells,MITO-PHAandWGA_Correlation_Correlation_cells,MITO-PHAandWGA_Correlation_Correlation,MITO-PHAandWGA_Correlation_cells,MITO-PHAandWGA_Correlation,Correlation_MITO-PHAandWGA,red
Correlation_Costes_illumMITO_illumPHAandWGA_cells,cells_correlation_costes_mito_agp,Correlation,Costes,cells,MITO,PHAandWGA,MITO-PHAandWGA,Correlation_MITO-PHAandWGA_cells,MITO-PHAandWGA_Correlation_Costes_cells,MITO-PHAandWGA_Correlation_Costes,MITO-PHAandWGA_Correlation_cells,MITO-PHAandWGA_Correlation,Correlation_MITO-PHAandWGA,red
Correlation_Costes_illumPHAandWGA_illumMITO_cells,cells_correlation_costes_agp_mito,Correlation,Costes,cells,PHAandWGA,MITO,MITO-PHAandWGA,Correlation_MITO-PHAandWGA_cells,MITO-PHAandWGA_Correlation_Costes_cells,MITO-PHAandWGA_Correlation_Costes,MITO-PHAandWGA_Correlation_cells,MITO-PHAandWGA_Correlation,Correlation_MITO-PHAandWGA,red
Correlation_K_illumMITO_illumPHAandWGA_cells,cells_correlation_k_mito_agp,Correlation,K,cells,MITO,PHAandWGA,MITO-PHAandWGA,Correlation_MITO-PHAandWGA_cells,MITO-PHAandWGA_Correlation_K_cells,MITO-PHAandWGA_Correlation_K,MITO-PHAandWGA_Correlation_cells,MITO-PHAandWGA_Correlation,Correlation_MITO-PHAandWGA,red
Correlation_K_illumPHAandWGA_illumMITO_cells,cells_correlation_k_agp_mito,Correlation,K,cells,PHAandWGA,MITO,MITO-PHAandWGA,Correlation_MITO-PHAandWGA_cells,MITO-PHAandWGA_Correlation_K_cells,MITO-PHAandWGA_Correlation_K,MITO-PHAandWGA_Correlation_cells,MITO-PHAandWGA_Correlation,Correlation_MITO-PHAandWGA,red
Correlation_Manders_illumMITO_illumPHAandWGA_cells,cells_correlation_manders_mito_agp,Correlation,Manders,cells,MITO,PHAandWGA,MITO-PHAandWGA,Correlation_MITO-PHAandWGA_cells,MITO-PHAandWGA_Correlation_Manders_cells,MITO-PHAandWGA_Correlation_Manders,MITO-PHAandWGA_Correlation_cells,MITO-PHAandWGA_Correlation,Correlation_MITO-PHAandWGA,red
Correlation_Manders_illumPHAandWGA_illumMITO_cells,cells_correlation_manders_agp_mito,Correlation,Manders,cells,PHAandWGA,MITO,MITO-PHAandWGA,Correlation_MITO-PHAandWGA_cells,MITO-PHAandWGA_Correlation_Manders_cells,MITO-PHAandWGA_Correlation_Manders,MITO-PHAandWGA_Correlation_cells,MITO-PHAandWGA_Correlation,Correlation_MITO-PHAandWGA,red
Correlation_Overlap_illumMITO_illumPHAandWGA_cells,cells_correlation_overlap_mito_agp,Correlation,Overlap,cells,MITO,PHAandWGA,MITO-PHAandWGA,Correlation_MITO-PHAandWGA_cells,MITO-PHAandWGA_Correlation_Overlap_cells,MITO-PHAandWGA_Correlation_Overlap,MITO-PHAandWGA_Correlation_cells,MITO-PHAandWGA_Correlation,Correlation_MITO-PHAandWGA,red
Correlation_RWC_illumMITO_illumPHAandWGA_cells,cells_correlation_rwc_mito_agp,Correlation,RWC,cells,MITO,PHAandWGA,MITO-PHAandWGA,Correlation_MITO-PHAandWGA_cells,MITO-PHAandWGA_Correlation_RWC_cells,MITO-PHAandWGA_Correlation_RWC,MITO-PHAandWGA_Correlation_cells,MITO-PHAandWGA_Correlation,Correlation_MITO-PHAandWGA,red
Correlation_RWC_illumPHAandWGA_illumMITO_cells,cells_correlation_rwc_agp_mito,Correlation,RWC,cells,PHAandWGA,MITO,MITO-PHAandWGA,Correlation_MITO-PHAandWGA_cells,MITO-PHAandWGA_Correlation_RWC_cells,MITO-PHAandWGA_Correlation_RWC,MITO-PHAandWGA_Correlation_cells,MITO-PHAandWGA_Correlation,Correlation_MITO-PHAandWGA,red
Correlation_Correlation_illumMITO_illumPHAandWGA_cytoplasm,cytoplasm_correlation_correlation_mito_agp,Correlation,Correlation,cytoplasm,MITO,PHAandWGA,MITO-PHAandWGA,Correlation_MITO-PHAandWGA_cytoplasm,MITO-PHAandWGA_Correlation_Correlation_cytoplasm,MITO-PHAandWGA_Correlation_Correlation,MITO-PHAandWGA_Correlation_cytoplasm,MITO-PHAandWGA_Correlation,Correlation_MITO-PHAandWGA,red
Correlation_Costes_illumMITO_illumPHAandWGA_cytoplasm,cytoplasm_correlation_costes_mito_agp,Correlation,Costes,cytoplasm,MITO,PHAandWGA,MITO-PHAandWGA,Correlation_MITO-PHAandWGA_cytoplasm,MITO-PHAandWGA_Correlation_Costes_cytoplasm,MITO-PHAandWGA_Correlation_Costes,MITO-PHAandWGA_Correlation_cytoplasm,MITO-PHAandWGA_Correlation,Correlation_MITO-PHAandWGA,red
Correlation_Costes_illumPHAandWGA_illumMITO_cytoplasm,cytoplasm_correlation_costes_agp_mito,Correlation,Costes,cytoplasm,PHAandWGA,MITO,MITO-PHAandWGA,Correlation_MITO-PHAandWGA_cytoplasm,MITO-PHAandWGA_Correlation_Costes_cytoplasm,MITO-PHAandWGA_Correlation_Costes,MITO-PHAandWGA_Correlation_cytoplasm,MITO-PHAandWGA_Correlation,Correlation_MITO-PHAandWGA,red
Correlation_K_illumMITO_illumPHAandWGA_cytoplasm,cytoplasm_correlation_k_mito_agp,Correlation,K,cytoplasm,MITO,PHAandWGA,MITO-PHAandWGA,Correlation_MITO-PHAandWGA_cytoplasm,MITO-PHAandWGA_Correlation_K_cytoplasm,MITO-PHAandWGA_Correlation_K,MITO-PHAandWGA_Correlation_cytoplasm,MITO-PHAandWGA_Correlation,Correlation_MITO-PHAandWGA,red
Correlation_K_illumPHAandWGA_illumMITO_cytoplasm,cytoplasm_correlation_k_agp_mito,Correlation,K,cytoplasm,PHAandWGA,MITO,MITO-PHAandWGA,Correlation_MITO-PHAandWGA_cytoplasm,MITO-PHAandWGA_Correlation_K_cytoplasm,MITO-PHAandWGA_Correlation_K,MITO-PHAandWGA_Correlation_cytoplasm,MITO-PHAandWGA_Correlation,Correlation_MITO-PHAandWGA,red
Correlation_Manders_illumMITO_illumPHAandWGA_cytoplasm,cytoplasm_correlation_manders_mito_agp,Correlation,Manders,cytoplasm,MITO,PHAandWGA,MITO-PHAandWGA,Correlation_MITO-PHAandWGA_cytoplasm,MITO-PHAandWGA_Correlation_Manders_cytoplasm,MITO-PHAandWGA_Correlation_Manders,MITO-PHAandWGA_Correlation_cytoplasm,MITO-PHAandWGA_Correlation,Correlation_MITO-PHAandWGA,red
